0.2222,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2308,0.1111,0.25,0.0,0.125,0.0,0.0,0.1,0.1111,0.2,0.1111,0.0588,0.0,0.0,0.1111,0.1111,0.2222,0.0833,0.0833,0.1,0.0909,0.0909,0.0,0.0909,0.2,0.0,0.0,0.0833,0.1111,0.0,0.1,0.0,0.0,0.0,0.1667,0.0909,0.0769,0.1,0.2143,0.125,0.0,0.0,0.1818,0.1,0.1667,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0833,0.0,0.0,0.0,0.0,0.1667,0.0769,0.125,0.0,0.1538,0.0,0.1333,0.0,0.0,0.0476,0.0909,0.0,0.0833,0.0,0.0909,0.0,0.1176,0.0,0.1111,0.1818,0.25,0.0,0.3333,0.1,0.1,0.0714,0.0,0.0909,0.1429,0.1111,0.125,0.0,0.3333,0.2727,0.1111,0.0,0.0625,0.0833,0.0,0.1429,0.0,0.2857,0.0,0.0,0.0,0.0,0.1538,0.0,0.1,0.1818,0.1333,0.1111,0.0714,0.1111,0.0,0.0,0.0,0.125,0.3333,0.1053,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.1,0.1818,0.0,0.1667,0.3333,0.0,0.0177,0.1667,0.0833,0.0909,0.087,0.0833,0.2222,0.0,0.25,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.125,0.0769,0.0625,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.1,0.0769,0.0625,0.0,0.1111,0.1111,0.2,0.1333,0.087,0.1,0.0,0.2222,0.1429,0.1667,0.2,0.1111,0.0833,0.0,0.0769,0.1667,0.0,0.0833,0.0,0.1538,0.125,0.0,0.0909,0.0,0.1818,0.0,0.125,0.2222,0.1,0.4286,1.0,0.1429,0.1667,0.1667,0.1,0.0833,0.2,0.125,0.125,0.0,0.1111,0.1429,0.2,0.0,0.0,0.0833,0.1667,0.125,0.1667,0.0,0.0,0.1667,0.2222,0.1429,0.0833,0.0,0.0,0.2222,0.0,0.0833,0.0,0.1333,0.0,0.0833,0.0,0.1818,0.0909,0.0769,0.0,0.0,0.0,0.0833,0.1818,0.1667,0.0,0.1667
0.0,0.0,0.125,0.1429,0.1538,0.0,0.1429,0.1,0.0,0.1,0.0,0.0833,0.0769,0.0769,0.1111,0.125,0.1111,0.0,0.0,0.1429,0.1,0.1111,0.0,0.1111,0.1765,0.1818,0.2,0.2222,0.1111,0.1111,0.1667,0.1667,0.1,0.0,0.0909,0.0,0.3636,0.0,0.0,0.0,0.0833,0.1111,0.2,0.1,0.125,0.0,0.0,0.0,0.0,0.1538,0.0,0.1429,0.0,0.1,0.125,0.0909,0.0,0.0833,0.0,0.0,0.25,0.0833,0.1429,0.2,0.0,0.0,0.0,0.125,0.1,0.0833,0.0769,0.125,0.1818,0.0769,0.125,0.2,0.0,0.0833,0.0476,0.0,0.0,0.0833,0.125,0.1818,0.0,0.0588,0.1429,0.0,0.0,0.0833,0.1111,0.0,0.1,0.0,0.0,0.0,0.1818,0.0,0.1111,0.125,0.2,0.0833,0.1818,0.0,0.0,0.0625,0.1667,0.0,0.1429,0.0,0.1429,0.1538,0.2857,0.125,0.125,0.0769,0.2,0.1,0.1818,0.0667,0.1111,0.0714,0.0,0.0,0.1111,0.0,0.0,0.1429,0.0526,0.0,0.1538,0.0,0.1111,0.0,0.0769,0.2,0.0476,0.0,0.0833,0.0,0.3,0.0909,0.2,0.0,0.1111,0.125,0.0442,0.0,0.0,0.0909,0.0435,0.0833,0.0,0.1429,0.0833,0.1111,0.1538,0.0,0.0909,0.0909,0.0,0.1111,0.0,0.0833,0.0,0.0769,0.125,0.1,0.1429,0.0,0.125,0.0769,0.125,0.1667,0.3,0.0769,0.125,0.1429,0.1111,0.1111,0.1,0.0667,0.087,0.0,0.2,0.0,0.1429,0.1667,0.3,0.0,0.1667,0.1111,0.0769,0.0,0.0,0.1667,0.0,0.0769,0.0,0.1,0.2727,0.0,0.1818,0.2222,0.0,0.1111,0.2,0.0,0.1429,1.0,0.0833,0.0833,0.1,0.0833,0.2,0.125,0.0,0.1111,0.0,0.0,0.1,0.0,0.1429,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,0.2222,0.1429,0.0833,0.0,0.1176,0.0,0.0,0.1667,0.1429,0.0667,0.0,0.1667,0.0,0.0909,0.0909,0.0769,0.0,0.0,0.0,0.0,0.1818,0.1667,0.1333,0.1429
0.0833,0.0,0.0833,0.1667,0.1538,0.0833,0.1667,0.1667,0.0833,0.1667,0.1667,0.0833,0.1538,0.0769,0.0833,0.1667,0.0833,0.0833,0.0,0.1667,0.0833,0.0833,0.1667,0.1667,0.1765,0.0,0.0833,0.1667,0.1667,0.1667,0.25,0.0833,0.0833,0.0833,0.4167,0.0,0.25,0.0833,0.0833,0.0833,0.1667,0.0833,0.0833,0.0,0.0,0.0,0.0833,0.25,0.25,0.0769,0.0,0.2143,0.125,0.1667,0.1667,0.3333,0.0833,0.25,0.0833,0.25,0.0833,0.1667,0.0,0.1333,0.0,0.0833,0.0833,0.0833,0.0833,0.25,0.3846,0.1667,0.0833,0.3846,0.1667,0.2,0.0,0.0,0.1429,0.3333,0.0833,0.0833,0.0,0.0,0.25,0.0588,0.0833,0.3333,0.0,0.0,0.25,0.0833,0.0833,0.1667,0.0714,0.1667,0.0,0.0833,0.3333,0.1667,0.1667,0.25,0.0833,0.0833,0.1667,0.1875,0.3333,0.0,0.0714,0.1667,0.0,0.1538,0.0833,0.1667,0.1667,0.0769,0.25,0.0,0.0,0.2,0.0833,0.0,0.25,0.0833,0.25,0.0833,0.25,0.25,0.1579,0.0833,0.0769,0.0833,0.3333,0.0833,0.0769,0.0833,0.0952,0.1667,0.25,0.1667,0.0,0.3333,0.0,0.0833,0.1667,0.25,0.0796,0.1667,0.1667,0.1667,0.1304,0.0833,0.0833,0.0833,0.25,0.0833,0.0,0.1667,0.25,0.0833,0.0,0.0,0.0833,0.0,0.5,0.2308,0.125,0.0,0.1667,0.1667,0.0833,0.1538,0.0,0.1667,0.25,0.1538,0.0625,0.0714,0.0833,0.0833,0.0833,0.2,0.1304,0.25,0.1667,0.0,0.1429,0.25,0.1667,0.1667,0.0833,0.3333,0.0,0.0,0.1667,0.0,0.0833,0.1538,0.25,0.25,0.3333,0.0,0.25,0.0833,0.0833,0.1667,0.3333,0.1667,0.1667,0.0833,1.0,0.5833,0.0833,0.3333,0.0833,0.0833,0.0833,0.1667,0.0,0.1667,0.0833,0.0833,0.0833,0.0,0.0833,0.0,0.1667,0.0,0.0833,0.1667,0.1667,0.2857,0.0,0.0833,0.1176,0.0833,0.1667,0.0,0.0,0.3333,0.1667,0.0,0.3333,0.0,0.3333,0.2308,0.0833,0.0,0.1667,0.0833,0.1667,0.0833,0.0667,0.0833
0.0833,0.2308,0.0833,0.1667,0.1538,0.0833,0.1667,0.1667,0.0833,0.25,0.1667,0.0,0.0769,0.0769,0.0833,0.0833,0.0833,0.0833,0.0,0.0833,0.0833,0.0,0.1667,0.1667,0.1176,0.0833,0.0833,0.0833,0.1667,0.1667,0.3333,0.0,0.0833,0.0833,0.4167,0.0,0.25,0.0833,0.0833,0.0833,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0833,0.25,0.1667,0.0769,0.0,0.1429,0.125,0.0833,0.1667,0.25,0.1667,0.25,0.0833,0.25,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0833,0.25,0.3077,0.1667,0.1667,0.3846,0.1667,0.1333,0.0833,0.0,0.1429,0.4167,0.0833,0.0833,0.0,0.0833,0.25,0.0588,0.0833,0.3333,0.0833,0.0,0.1667,0.1667,0.1667,0.1667,0.0714,0.1667,0.0,0.0833,0.25,0.1667,0.1667,0.25,0.0833,0.1667,0.1667,0.0625,0.0833,0.0833,0.0714,0.0833,0.0,0.0769,0.0833,0.0833,0.1667,0.0,0.25,0.0,0.0,0.1333,0.0833,0.0,0.1667,0.0,0.1667,0.0833,0.3333,0.25,0.1579,0.0833,0.0769,0.1667,0.3333,0.0833,0.1538,0.1667,0.0952,0.1667,0.0833,0.1111,0.0,0.25,0.0833,0.0,0.1667,0.25,0.0708,0.1667,0.0833,0.1667,0.1739,0.0833,0.0833,0.0833,0.25,0.0,0.0,0.0833,0.0833,0.0,0.0833,0.0,0.0833,0.0833,0.3333,0.0769,0.125,0.0,0.25,0.0833,0.0833,0.2308,0.0833,0.1667,0.25,0.0769,0.0625,0.0714,0.0833,0.0833,0.0833,0.1333,0.1304,0.25,0.1667,0.0833,0.2143,0.25,0.0833,0.1667,0.0,0.25,0.0,0.0,0.0833,0.0,0.0833,0.1538,0.25,0.0833,0.1667,0.0,0.1667,0.25,0.0833,0.1667,0.1667,0.1667,0.1667,0.0833,0.5833,1.0,0.0833,0.3333,0.0833,0.0833,0.0833,0.25,0.0,0.1667,0.0833,0.0833,0.0833,0.0,0.1667,0.0,0.1667,0.0,0.0833,0.1667,0.0833,0.2857,0.0,0.0833,0.1176,0.1667,0.25,0.0833,0.0833,0.2667,0.0833,0.0833,0.0833,0.0,0.1667,0.2308,0.1667,0.0,0.0833,0.1667,0.25,0.0,0.0667,0.0833
0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1667,0.0769,0.0,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.0,0.1,0.1176,0.0,0.0,0.0,0.0,0.0,0.0833,0.0833,0.6,0.0909,0.0909,0.0,0.1818,0.0,0.0,0.1,0.0833,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0909,0.0,0.0,0.2857,0.1875,0.0,0.1,0.1818,0.0,0.0833,0.1,0.0,0.0,0.0833,0.1,0.0667,0.0,0.0,0.0,0.0,0.0,0.0833,0.0769,0.0,0.0,0.1538,0.2,0.0667,0.0,0.1667,0.0952,0.1818,0.0,0.1667,0.0,0.0,0.0,0.1176,0.2,0.1,0.0,0.1667,0.0,0.1,0.0,0.1,0.0714,0.1,0.0,0.1,0.2,0.1,0.0,0.0833,0.0,0.0,0.0,0.0625,0.0,0.0,0.0714,0.1,0.0,0.0769,0.2,0.1,0.1,0.0769,0.0,0.0,0.0909,0.1333,0.0,0.1429,0.1,0.0,0.1,0.1,0.0,0.1,0.1053,0.0,0.0769,0.0,0.2,0.2,0.0769,0.0,0.0952,0.0,0.1667,0.0,0.0,0.1818,0.0,0.1,0.0,0.1,0.0619,0.1,0.0833,0.0909,0.1304,0.0,0.1,0.2,0.0833,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0769,0.0625,0.1,0.2,0.0,0.0,0.0769,0.0,0.0833,0.1,0.0769,0.125,0.1429,0.0,0.0,0.1,0.0667,0.1739,0.2,0.0,0.2,0.0714,0.0833,0.0,0.1,0.0,0.2,0.0769,0.2,0.0,0.0,0.1,0.1538,0.1,0.0,0.0909,0.1,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.1,0.0833,0.0833,1.0,0.1667,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.0833,0.1,0.0,0.1,0.1,0.0,0.0833,0.0,0.2143,0.0,0.0,0.2353,0.1,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0769,0.1,0.0909,0.2,0.0,0.0909,0.0,0.1333,0.1
0.0833,0.0769,0.1667,0.0,0.0769,0.0833,0.25,0.0833,0.0833,0.0833,0.0833,0.5,0.4615,0.0769,0.0833,0.1667,0.0,0.1667,0.0,0.1667,0.0,0.0833,0.1667,0.25,0.0588,0.0833,0.0,0.0833,0.1667,0.0833,0.1667,0.1667,0.0833,0.0833,0.4167,0.0,0.25,0.0833,0.0833,0.1667,0.3333,0.1667,0.0833,0.0,0.0,0.0,0.0,0.25,0.0833,0.0,0.0,0.1429,0.0625,0.0,0.1667,0.4167,0.0833,0.25,0.0833,0.25,0.0833,0.1667,0.0,0.2,0.0,0.0833,0.0,0.25,0.0,0.25,0.3846,0.0,0.0833,0.1538,0.25,0.1333,0.0,0.0,0.1905,0.25,0.1667,0.0833,0.0833,0.0,0.25,0.0588,0.0833,0.25,0.1667,0.0,0.0,0.0833,0.0,0.0833,0.0714,0.1667,0.0,0.0,0.3333,0.1667,0.1667,0.1667,0.1667,0.0833,0.1667,0.0625,0.0833,0.0,0.0714,0.25,0.0833,0.1538,0.0833,0.1667,0.1667,0.0769,0.1667,0.0,0.0833,0.1333,0.0833,0.0,0.1667,0.0,0.25,0.0833,0.25,0.25,0.1053,0.0,0.0769,0.0833,0.1667,0.0833,0.1538,0.0833,0.1429,0.25,0.3333,0.2222,0.0,0.4167,0.0,0.0833,0.0833,0.1667,0.0708,0.0833,0.1667,0.0,0.087,0.0,0.25,0.0833,0.3333,0.25,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0833,0.0833,0.4167,0.2308,0.125,0.0833,0.0,0.0833,0.0833,0.1538,0.0833,0.0833,0.1667,0.0769,0.125,0.1429,0.1667,0.0,0.0833,0.1333,0.087,0.25,0.25,0.0,0.1429,0.3333,0.1667,0.1667,0.0,0.25,0.1538,0.0,0.1667,0.0833,0.0833,0.0,0.25,0.0833,0.25,0.0,0.0,0.0833,0.0833,0.0833,0.25,0.1667,0.0833,0.0833,0.3333,0.3333,0.1667,1.0,0.0833,0.0,0.0833,0.0833,0.0833,0.0833,0.0833,0.0,0.0833,0.0,0.0833,0.0833,0.0,0.0,0.0833,0.0833,0.0833,0.3571,0.0,0.1667,0.1176,0.0833,0.0833,0.0,0.0,0.2667,0.1667,0.0,0.25,0.0833,0.25,0.2308,0.0833,0.0,0.25,0.0833,0.25,0.0833,0.1333,0.0
0.0,0.0,0.1,0.2,0.1538,0.0,0.1,0.0,0.0,0.2,0.2,0.0833,0.0769,0.2308,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1765,0.0909,0.0,0.1,0.1,0.0,0.0,0.1667,0.0,0.0909,0.0909,0.1,0.1818,0.0,0.1,0.0,0.1667,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0909,0.2308,0.0,0.2143,0.0625,0.1,0.1,0.1818,0.0,0.1667,0.1,0.1,0.1,0.1667,0.1,0.0667,0.1667,0.0,0.1,0.0,0.0,0.1667,0.1538,0.1,0.0909,0.0769,0.2,0.1333,0.0,0.0833,0.0476,0.0909,0.1,0.1667,0.0,0.0909,0.1,0.1765,0.1,0.0,0.1818,0.1667,0.1,0.2,0.0,0.0,0.0,0.1,0.0909,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0909,0.0625,0.0833,0.1,0.0714,0.1,0.0,0.1538,0.2,0.2,0.2,0.1538,0.1,0.1,0.1818,0.0667,0.1,0.1429,0.0,0.0,0.0,0.1,0.0,0.1,0.1579,0.0,0.0769,0.0,0.1,0.0,0.0769,0.0,0.1905,0.0,0.1667,0.1111,0.1,0.1818,0.1,0.1,0.2,0.2,0.0619,0.2,0.0833,0.0909,0.1304,0.0833,0.1,0.0,0.0833,0.0,0.0769,0.0,0.0909,0.0,0.0,0.1,0.1,0.0,0.2,0.1538,0.1875,0.0,0.1,0.0,0.0,0.0769,0.0,0.1667,0.1,0.1538,0.125,0.0714,0.0,0.0,0.1,0.0667,0.087,0.0,0.0,0.0,0.1429,0.0833,0.2,0.0,0.1667,0.1,0.0769,0.1,0.2,0.1667,0.1,0.0,0.2,0.3,0.0909,0.1,0.1818,0.1,0.2,0.2,0.0,0.1,0.2,0.2,0.0833,0.0833,0.0,0.0833,1.0,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.1667,0.1,0.1,0.1,0.0,0.1,0.1667,0.1,0.3571,0.1667,0.0,0.1176,0.0,0.0,0.1667,0.1,0.2,0.1,0.0833,0.0,0.0909,0.0909,0.2308,0.0,0.0,0.1,0.25,0.0,0.0833,0.0,0.0
0.0,0.1538,0.125,0.125,0.0769,0.0,0.125,0.1,0.0,0.0,0.0,0.0833,0.0769,0.1538,0.2222,0.0,0.1111,0.25,0.125,0.125,0.2,0.0,0.0,0.0,0.1176,0.0909,0.0,0.0,0.0,0.1111,0.1667,0.0833,0.1,0.0,0.0909,0.125,0.0909,0.1,0.0,0.0,0.0833,0.1111,0.1,0.2,0.125,0.25,0.0,0.0,0.0,0.1538,0.1,0.1429,0.0625,0.0,0.0,0.0909,0.1,0.0,0.0,0.125,0.125,0.1667,0.125,0.0667,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0769,0.25,0.0909,0.0769,0.0,0.1333,0.1111,0.0,0.0952,0.0,0.0,0.0,0.375,0.1818,0.0,0.1176,0.0,0.0,0.1818,0.1667,0.1111,0.0,0.2,0.1,0.0714,0.0,0.1818,0.125,0.0,0.25,0.0,0.0833,0.0,0.0,0.1818,0.0625,0.1667,0.25,0.0714,0.0,0.0,0.0769,0.125,0.125,0.0,0.0,0.0,0.0,0.0909,0.1333,0.1111,0.2143,0.0,0.0,0.0,0.125,0.0,0.125,0.1053,0.0909,0.0769,0.125,0.0,0.1,0.0769,0.1,0.0952,0.0,0.0833,0.0,0.1,0.0909,0.1,0.125,0.0,0.0,0.0531,0.25,0.0,0.1818,0.1304,0.0833,0.2222,0.0,0.0,0.0,0.0769,0.0,0.0,0.0909,0.0,0.1111,0.0,0.0,0.0,0.1538,0.125,0.0,0.125,0.0,0.0,0.0769,0.0,0.0833,0.1,0.1538,0.0625,0.0714,0.1111,0.0,0.0,0.1333,0.087,0.1,0.0,0.2222,0.0714,0.0833,0.1,0.0,0.0,0.1111,0.0769,0.0,0.125,0.1667,0.0,0.2308,0.125,0.2,0.0909,0.125,0.1818,0.0,0.25,0.1111,0.0,0.125,0.125,0.125,0.0833,0.0833,0.1,0.0,0.2,1.0,0.0,0.0,0.2222,0.125,0.1,0.125,0.0,0.1667,0.0,0.0,0.125,0.0,0.0,0.0,0.1111,0.1429,0.0833,0.0,0.1176,0.1111,0.2222,0.1667,0.25,0.1333,0.0,0.1667,0.0,0.1818,0.0909,0.0769,0.0,0.0909,0.0,0.0833,0.0909,0.1667,0.0667,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0769,0.1111,0.0,0.0,0.0,0.25,0.25,0.1,0.0,0.0,0.0,0.0588,0.0909,0.0,0.0,0.0,0.1111,0.0833,0.1667,0.1,0.1818,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.1538,0.1,0.0714,0.0,0.1,0.0,0.0909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0833,0.1905,0.0909,0.0,0.0,0.125,0.0909,0.0,0.0588,0.0,0.0,0.1818,0.0833,0.1111,0.1111,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0909,0.0625,0.0,0.0,0.1429,0.0,0.0,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0667,0.1111,0.0714,0.1111,0.0,0.1111,0.125,0.0,0.0,0.1579,0.0,0.0769,0.0,0.1111,0.1,0.0769,0.0,0.1429,0.0,0.0833,0.1111,0.0,0.0909,0.1,0.0,0.1111,0.0,0.0442,0.125,0.0833,0.0,0.0435,0.0,0.1111,0.125,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.1111,0.125,0.0833,0.0,0.0769,0.0625,0.1,0.0,0.0,0.0,0.0769,0.0,0.0833,0.0,0.1538,0.0625,0.0,0.0,0.0,0.1,0.0667,0.0435,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0769,0.125,0.0,0.1667,0.0,0.1538,0.0,0.1,0.0,0.0,0.0909,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0833,0.0833,0.1,0.0833,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.1111,0.0833,0.0,0.1429,0.0833,0.125,0.1176,0.2222,0.0,0.0833,0.0,0.0667,0.0,0.0833,0.0,0.0909,0.0,0.0769,0.125,0.0909,0.125,0.0,0.0,0.0833,0.0667,0.125
0.1111,0.0769,0.2222,0.1111,0.1538,0.0,0.1111,0.1,0.1,0.1,0.2222,0.0833,0.1538,0.0769,0.0,0.1111,0.1111,0.0,0.1111,0.2222,0.0,0.2222,0.1,0.0,0.1176,0.0909,0.1,0.0,0.1111,0.2222,0.25,0.1667,0.1,0.1818,0.1818,0.0,0.0909,0.0,0.1111,0.2,0.0833,0.0,0.1,0.0,0.0,0.1111,0.1111,0.0,0.1818,0.1538,0.0,0.0714,0.25,0.1,0.1111,0.1818,0.1,0.1667,0.2222,0.2222,0.0,0.0,0.0,0.1333,0.0833,0.0,0.1111,0.0,0.1,0.1667,0.2308,0.0,0.1818,0.1538,0.2222,0.0667,0.1111,0.0833,0.1429,0.1818,0.1111,0.0833,0.1111,0.0909,0.3333,0.1176,0.2222,0.1111,0.1818,0.0833,0.0,0.0,0.0,0.2,0.1429,0.2222,0.0,0.0,0.1111,0.0,0.3,0.0833,0.0,0.2222,0.0909,0.125,0.1667,0.2222,0.2143,0.0,0.1111,0.0769,0.1111,0.1111,0.0,0.1538,0.3,0.0,0.3636,0.1333,0.1111,0.0714,0.1111,0.3,0.1111,0.1111,0.2222,0.2222,0.1579,0.0909,0.1538,0.2222,0.1111,0.2,0.1538,0.1,0.0952,0.2222,0.25,0.2222,0.1,0.1818,0.3,0.0,0.0,0.3333,0.0619,0.0,0.1667,0.0909,0.1304,0.3333,0.1111,0.3333,0.25,0.0,0.0769,0.1111,0.1818,0.0,0.4444,0.0,0.2222,0.0833,0.0,0.1538,0.1875,0.1,0.2222,0.2222,0.0,0.2308,0.2222,0.1667,0.2,0.0,0.0625,0.0714,0.0,0.1111,0.2,0.0667,0.1739,0.1,0.1,0.2222,0.0714,0.25,0.0,0.2222,0.0833,0.1111,0.1538,0.1111,0.1111,0.0,0.2222,0.0769,0.2222,0.0,0.1818,0.0,0.0,0.2222,0.1111,0.0,0.2,0.2222,0.0,0.1111,0.1667,0.25,0.1,0.0833,0.1,0.0,0.0,1.0,0.1111,0.0,0.3,0.1111,0.1111,0.1667,0.1111,0.0,0.0,0.1111,0.1111,0.25,0.0,0.4286,0.1667,0.1111,0.1765,0.0,0.0,0.0833,0.1111,0.1333,0.1111,0.0833,0.1111,0.0,0.2727,0.1538,0.3333,0.1818,0.0,0.3333,0.2727,0.0,0.2667,0.0
0.0,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0769,0.0769,0.0,0.0,0.1111,0.2222,0.2222,0.2222,0.1,0.0,0.0,0.1111,0.0588,0.0909,0.0,0.0,0.0,0.1111,0.0,0.1667,0.1,0.0909,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1111,0.1111,0.0,0.0,0.0769,0.0,0.1429,0.125,0.0,0.1111,0.0909,0.1,0.0833,0.1111,0.0,0.0,0.0,0.1111,0.0667,0.0833,0.0,0.0,0.0,0.1,0.0,0.0769,0.1111,0.0,0.0,0.0,0.0,0.1111,0.0,0.0952,0.0,0.1111,0.0833,0.0,0.1818,0.1111,0.0588,0.2222,0.0,0.0909,0.1667,0.0,0.0,0.1,0.0,0.0714,0.1111,0.0909,0.1111,0.0,0.1111,0.1,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0714,0.0,0.2222,0.0769,0.0,0.0,0.0,0.0769,0.0,0.1,0.0909,0.2,0.0,0.6429,0.0,0.0,0.0,0.2222,0.0,0.2222,0.1053,0.0,0.0769,0.0,0.0,0.1,0.0,0.0,0.1905,0.0,0.0833,0.1111,0.0,0.0909,0.0,0.1111,0.1111,0.0,0.0442,0.1111,0.0833,0.0,0.1304,0.1667,0.0,0.0,0.0,0.2222,0.0769,0.0,0.0,0.0909,0.1111,0.1111,0.0,0.0,0.1111,0.0769,0.0625,0.0,0.0,0.0,0.1111,0.0769,0.0,0.0833,0.0,0.0769,0.0625,0.0714,0.0,0.0,0.0,0.0667,0.087,0.0,0.1,0.2222,0.0,0.0,0.0,0.0,0.0833,0.0,0.1538,0.2222,0.1111,0.0833,0.0,0.2308,0.1111,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0833,0.1,0.2222,0.0,0.1111,1.0,0.1111,0.2,0.2222,0.1111,0.0,0.1111,0.0,0.1111,0.1111,0.1111,0.1667,0.0,0.1429,0.0,0.0,0.0588,0.1111,0.0,0.0,0.0,0.1333,0.0,0.25,0.0,0.3636,0.0909,0.0,0.1111,0.0,0.1111,0.1667,0.0,0.0833,0.0667,0.0
0.1111,0.1538,0.0,0.0,0.2308,0.1429,0.0,0.0,0.0,0.1,0.0,0.0833,0.0769,0.0769,0.2222,0.0,0.1111,0.125,0.0,0.1429,0.1,0.0,0.0,0.0,0.1176,0.0909,0.0,0.2222,0.0,0.2222,0.0833,0.1667,0.0,0.0,0.0909,0.1429,0.1818,0.1,0.2222,0.2,0.0833,0.1111,0.1,0.2,0.125,0.2857,0.0,0.1429,0.0,0.5385,0.0,0.0714,0.0625,0.0,0.125,0.1818,0.2,0.0833,0.125,0.2857,0.25,0.1667,0.1429,0.1333,0.0,0.0,0.0,0.125,0.1,0.0833,0.0769,0.125,0.0909,0.0769,0.125,0.1333,0.0,0.0833,0.0952,0.1818,0.0,0.0,0.0,0.2727,0.0,0.0588,0.0,0.1111,0.0909,0.0,0.2222,0.1111,0.1,0.0,0.0,0.0,0.1818,0.2857,0.1111,0.125,0.1,0.0833,0.0909,0.0,0.0909,0.125,0.1667,0.2857,0.2143,0.125,0.2857,0.0769,0.2857,0.25,0.125,0.0769,0.1,0.1,0.0909,0.1333,0.0,0.0714,0.1111,0.1,0.1111,0.0,0.0,0.1429,0.0526,0.0,0.0769,0.0,0.1111,0.1,0.1538,0.1,0.0476,0.0,0.1667,0.0556,0.1,0.1818,0.1,0.1429,0.1111,0.0,0.0442,0.2857,0.0,0.0,0.1304,0.1667,0.2222,0.0,0.1667,0.0,0.1538,0.1429,0.0909,0.0,0.0,0.0,0.0,0.0833,0.125,0.1538,0.25,0.1,0.0,0.0,0.0,0.0769,0.0,0.1667,0.2,0.0769,0.0625,0.0714,0.1111,0.0,0.0,0.1333,0.087,0.0,0.0,0.1111,0.0714,0.0,0.1,0.1111,0.0,0.2222,0.1538,0.0,0.1429,0.25,0.0,0.2308,0.0,0.2,0.2727,0.0,0.0909,0.1111,0.25,0.0,0.0,0.0,0.1429,0.0,0.1667,0.1667,0.0,0.0833,0.1,0.125,0.0,0.0,0.1111,1.0,0.1,0.0,0.1429,0.25,0.0,0.25,0.0,0.0,0.0,0.1667,0.1111,0.2143,0.0833,0.1429,0.2353,0.2222,0.2222,0.1667,0.1429,0.1333,0.0,0.25,0.125,0.0909,0.1818,0.0769,0.0,0.2727,0.0,0.0833,0.0909,0.25,0.0667,0.0
